Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Vadapalani,13.0509304,80.2120661,Domino's Pizza,13.047902832834616,80.21430219184239,Pizza Place
Vadapalani,13.0509304,80.2120661,McDonald's,13.050237272251906,80.20951543626747,Fast Food Restaurant
Vadapalani,13.0509304,80.2120661,Salt Restaurant,13.051065222967939,80.20939595205341,Indian Restaurant
Vadapalani,13.0509304,80.2120661,KFC,13.050952633306286,80.20949369064084,Fast Food Restaurant
Vadapalani,13.0509304,80.2120661,Domino's Pizza,13.054,80.207,Pizza Place
Vadapalani,13.0509304,80.2120661,Café Coffee Day,13.050958454451267,80.20950935332662,Café
Vadapalani,13.0509304,80.2120661,Cafe Coffee Day,13.056439252247518,80.2113380957217,Coffee Shop
Vadapalani,13.0509304,80.2120661,Kamala Theatre,13.048897508795964,80.2101882124245,Multiplex
Vadapalani,13.0509304,80.2120661,ID,13.050242923712302,80.20951475535155,Indian Restaurant
Vadapalani,13.0509304,80.2120661,SPAR,13.050109163816543,80.20945026291884,Market
Vadapalani,13.0509304,80.2120661,Avm Rajeswari,13.046736297873613,80.20489841151291,Movie Theater
Vadapalani,13.0509304,80.2120661,Copper kitchen,13.05068094994264,80.2039144126845,Indian Restaurant
Vadapalani,13.0509304,80.2120661,Hotel Bhimaas,13.051863182462284,80.21235211508733,Hotel
Vadapalani,13.0509304,80.2120661,Buhari Hotel Ashok Nagar,13.0424716009321,80.21241024564765,Indian Restaurant
Vadapalani,13.0509304,80.2120661,Café Coffee Day,13.042245682628275,80.21237782585833,Coffee Shop
Vadapalani,13.0509304,80.2120661,Hotel Maurya International Chennai,13.049238617977439,80.20839735305289,Hotel
Vadapalani,13.0509304,80.2120661,Ginger Hotel,13.056499503762813,80.21125369528886,Hotel
Vadapalani,13.0509304,80.2120661,Lakshman Sruthi,13.044506387043992,80.21250169159144,Music Store
Vadapalani,13.0509304,80.2120661,Kumar Mess,13.044609522150711,80.21243382311037,South Indian Restaurant
Vadapalani,13.0509304,80.2120661,Madurai Kumar Mess,13.044725,80.21268,Asian Restaurant
Vadapalani,13.0509304,80.2120661,Mast Kalandar,13.043777658365412,80.21745871577392,Indian Restaurant
Vadapalani,13.0509304,80.2120661,Swasthaman Yogalaya,13.046539090705268,80.21821948555424,Yoga Studio
Vadapalani,13.0509304,80.2120661,Grace Super Market,13.046482275065122,80.21870876501586,Department Store
Minambakkam,12.9846976,80.1750925,Krispy Kreme,12.983939026159677,80.16646432623187,Donut Shop
Minambakkam,12.9846976,80.1750925,Subway,12.98501,80.16788,Fast Food Restaurant
Minambakkam,12.9846976,80.1750925,Pizza Hut,12.984308454039759,80.16688307721546,Pizza Place
Minambakkam,12.9846976,80.1750925,Premium Traveller's Lounge,12.984381732806888,80.16729886659475,Airport Lounge
Minambakkam,12.9846976,80.1750925,Higginbothams,12.984048241611797,80.16670867361185,Bookstore
Minambakkam,12.9846976,80.1750925,Meenambakkam Metro,12.987674,80.176854,Metro Station
Minambakkam,12.9846976,80.1750925,Cafe Coffee Day,12.983597366183087,80.16682857612753,Café
Minambakkam,12.9846976,80.1750925,Chennai Food Express,12.983857194163475,80.16599030302574,Multicuisine Indian Restaurant
Minambakkam,12.9846976,80.1750925,KFC,12.984450536839311,80.16743554413638,Fast Food Restaurant
Minambakkam,12.9846976,80.1750925,IndiGo,12.984922291716465,80.1667195738475,Business Service
Minambakkam,12.9846976,80.1750925,Taj Flight of Fancy,12.984195719394439,80.1666868731364,Airport
Minambakkam,12.9846976,80.1750925,Chennai Domestic Terminal (MAA),12.983692960197322,80.16673592419836,Airport Terminal
Minambakkam,12.9846976,80.1750925,VOMM Runway,12.984787609006656,80.16606010709096,Airport
"Harrington Road,Service Centre",13.07512315,80.25852315,Links,13.079985797801971,80.25460515237084,Snack Place
"Harrington Road,Service Centre",13.07512315,80.25852315,Fruit shop on greams road,13.074158485398215,80.26209974777065,Farmers Market
"Harrington Road,Service Centre",13.07512315,80.25852315,Flower Drum,13.07143864073082,80.25928058671603,Thai Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Madras Hotel Ashoka Chennai,13.072522981703962,80.2606820806733,Motel
"Harrington Road,Service Centre",13.07512315,80.25852315,Delhi Highway,13.071808010941718,80.2529839968787,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Icarus Punjabi Dabha,13.06932204870826,80.25701583700646,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Sandwich Shop,13.06900028261447,80.25728775040206,Sandwich Place
"Harrington Road,Service Centre",13.07512315,80.25852315,Ramada Chennai Egmore,13.076835788580052,80.26516719479804,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,Cafe Coffee Day,13.0688074762072,80.25738353866754,Coffee Shop
"Harrington Road,Service Centre",13.07512315,80.25852315,Ajnabi Mithai Ghar,13.067881662387169,80.2564420961119,Fast Food Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Mathsya,13.07504186255991,80.25787788595088,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Cup O Cafe,13.081035260310694,80.2555938258994,Italian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Arab Kitchen,13.067134318489256,80.25510736445567,Middle Eastern Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Fruit Shop,13.081195462495762,80.25562956800843,Farmers Market
"Harrington Road,Service Centre",13.07512315,80.25852315,Café Coffee Day,13.075381647684422,80.25911808013916,Café
"Harrington Road,Service Centre",13.07512315,80.25852315,Domino's Pizza,13.078,80.259,Pizza Place
"Harrington Road,Service Centre",13.07512315,80.25852315,Government Museum Egmore,13.069924172880167,80.25693668465603,Museum
"Harrington Road,Service Centre",13.07512315,80.25852315,Down Under,13.068609804869503,80.26084412313224,Bowling Alley
"Harrington Road,Service Centre",13.07512315,80.25852315,Radisson Blu - The Great Kebab Factory,13.06728111468467,80.25548525889225,Kebab Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,cafe coffee day,13.081397970978546,80.25554655005855,Café
"Harrington Road,Service Centre",13.07512315,80.25852315,Albert Theatre,13.076235243156598,80.26407120062109,Movie Theater
"Harrington Road,Service Centre",13.07512315,80.25852315,Cake Walk,13.068085672094753,80.25817643104139,Bakery
"Harrington Road,Service Centre",13.07512315,80.25852315,Radisson Blu Hotel,13.066939,80.2555494,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,Domino's Pizza,13.082,80.261,Pizza Place
"Harrington Road,Service Centre",13.07512315,80.25852315,Vestin Park,13.067573693370274,80.25895249480617,Mexican Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Museum Theatre,13.070469754917092,80.2572524561723,Theater
"Harrington Road,Service Centre",13.07512315,80.25852315,Saravana Bhavan,13.076892146465031,80.26235988443321,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Cafe Chokolade,13.067859812404075,80.25842864932382,Café
"Harrington Road,Service Centre",13.07512315,80.25852315,Ambassador Pallava Hotel Chennai,13.067188617312796,80.25884944348344,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,Grand sweets & snacks,13.071595292662016,80.25017061628022,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,National Lodge - Meals,13.08025030389306,80.25425802380464,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Fisherman's Fare,13.070930953706302,80.25415761422747,Seafood Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Sudha Hotel,13.078903004701695,80.25564014247006,Diner
"Harrington Road,Service Centre",13.07512315,80.25852315,Alsa Mall,13.068889417206245,80.25737200750393,Shopping Mall
"Harrington Road,Service Centre",13.07512315,80.25852315,Prince Plaza,13.071460705283014,80.25922327936266,Shopping Mall
"Harrington Road,Service Centre",13.07512315,80.25852315,Vasantha Bavan,13.077588072919843,80.26172757430197,Vegetarian / Vegan Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Dasaprakash Bus Stop,13.076805356966544,80.25438324764038,Historic Site
"Harrington Road,Service Centre",13.07512315,80.25852315,City Square,13.07110099084447,80.25391614483384,Department Store
"Harrington Road,Service Centre",13.07512315,80.25852315,Fountain Plaza,13.068304707156601,80.25606251347214,Shopping Mall
"Harrington Road,Service Centre",13.07512315,80.25852315,La Chocolate Patisserie,13.0719662482387,80.25309288881692,Café
"Harrington Road,Service Centre",13.07512315,80.25852315,Fortel,13.078276442768038,80.26397395292341,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,Hotel blue diamond,13.078879437492704,80.25324533729557,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,downunder,13.0687132049874,80.26084312272721,Pool Hall
"Harrington Road,Service Centre",13.07512315,80.25852315,DU Bowl,13.068674700693377,80.26077337733692,Bowling Alley
"Harrington Road,Service Centre",13.07512315,80.25852315,ibaco,13.072172076172764,80.25221086009734,Dessert Shop
"Harrington Road,Service Centre",13.07512315,80.25852315,Sri Krishna Sweets,13.081291499678397,80.25465547273235,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Hotel Abu Palace Chennai,13.07893359127808,80.25197673982274,Hotel
"Harrington Road,Service Centre",13.07512315,80.25852315,Novelty Tea House,13.081860201145835,80.25433424703103,Indian Restaurant
"Harrington Road,Service Centre",13.07512315,80.25852315,Kwality,13.066704808782207,80.25988746917226,Bakery
"Harrington Road,Service Centre",13.07512315,80.25852315,kwality walls swirls,13.066523074160745,80.26013245588845,Dessert Shop
"Harrington Road,Service Centre",13.07512315,80.25852315,Hyderabadi Biriyani Centre,13.067254445527912,80.25431246897334,Indian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Moon & Six Pence - The Irish Bar,13.00784776011582,80.20815245396139,Bar
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Q Bar,13.016605955387085,80.20485327544864,Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Hilton,13.016620980978415,80.2047872543335,Hotel
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Hablis,13.007847410133984,80.20805361775909,Hotel
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Vasco's,13.016620980978415,80.2047872543335,Asian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Sangeetha Restaurant,13.008477197963781,80.21037937896625,Indian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Thambi Vilas,13.007569,80.206633,South Indian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Navaratna,13.006489032716447,80.20525411232889,Indian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Aasife Biriyani Centre,13.010244694726124,80.19596093692317,Indian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Datta Andhra Mess,13.01349964255678,80.20369062012183,Asian Restaurant
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Guindy Industrial Estate Bus Depot,13.009381,80.21095,Bus Station
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Guindy Bus Stand,13.008975612496979,80.211131932616,Bus Station
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Airport Authority of India,13.008748448436426,80.21118640542058,Airport
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Guindy Subway,13.009495913517311,80.21131169273889,Bus Line
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Hot breads Buttroad,13.007578026301553,80.19716940435117,Bakery
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Namma Coffee Kadai,13.013896644645074,80.20998799567155,Cafeteria
"Alandur North,Guindy Ind Estate,Madras Race Course",13.009191066666666,80.20437533333335,Guindy Metro Station,13.0093775,80.21322,Metro Station
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,GRT Jewellers,13.03948997295586,80.23164937130393,Jewelry Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,New Bombay Halwa House,13.042785946633948,80.23348564609323,Indian Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Tanishq,13.04350713931576,80.23243903309603,Jewelry Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Panagal Park,13.041010746165332,80.2329836231605,Park
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Sundari silks,13.044510600501589,80.23228599151898,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Murugan Idly Shop,13.037802568325422,80.23016049090197,South Indian Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Nalli,13.040560294002999,80.23299933240793,Women's Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Starbucks,13.041685,80.23458,Coffee Shop
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,GRTJewellers,13.044394654841755,80.23274575076724,Jewelry Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Mansuk's Sweets & Snacks-T Nagar,13.03767437912972,80.2332613627496,Snack Place
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Hotel Saravana Bhavan,13.036511913609774,80.23081662908346,Asian Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Maya Plaza,13.04103193788257,80.2348210442589,Shopping Mall
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Domino's Pizza,13.04,80.234,Pizza Place
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Nalli Chinnasami Chetty,13.040606778508034,80.23303610161511,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,OSB Hot Chat,13.03556598310099,80.22125042879631,Snack Place
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Bakya Fast Food,13.039218582824086,80.22406497692796,Indian Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,The Chennai Silks,13.039144054434413,80.23182476330034,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Hot N Chat,13.040785891752284,80.22453663864842,Fast Food Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,RMKV,13.040838089040061,80.23197068284948,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Saravana stores textiles - Ranganathan,13.03684347987266,80.23076167377131,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Murugan Idli Shop,13.04534890178544,80.23272417375073,South Indian Restaurant
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Saravana Stores Gold Palace,13.036976243138598,80.22989419525437,Miscellaneous Shop
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Reliance Fresh,13.038805332502392,80.22101272912921,Convenience Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Nalli 100,13.040535902515586,80.23184039888355,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Kumaran Silks,13.040522762359249,80.23263223324241,Boutique
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,T.nagar Tea Centre,13.034385275363789,80.2303641129749,Café
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Reliance Trends,13.04344245127976,80.23205781797449,Clothing Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Sree Leathers,13.033648762449081,80.2304294655623,Shoe Store
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Muscle Mechanic,13.047263635647102,80.22448762081552,Gym / Fitness Center
"Kumaran Nagar,Mambalam East,Mambalam R S,Mettupalayam,West Mambalam",13.03966854,80.22577896,Woodlands Hotel,13.041424967343767,80.2335881140452,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Taj Coromandel,13.058401656892519,80.24739189971125,Hotel
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Sandy's Chocolate Laboratory,13.061069932713108,80.24836782681334,Chocolate Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Little Italy Ristorante,13.06093359684176,80.24723453867736,Italian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Subway,13.061402842754942,80.24852081154127,Sandwich Place
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Subway,13.054786612059926,80.24961761141738,Sandwich Place
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Bismi Biryani,13.061663796956331,80.24312952636882,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Häagen-Dazs,13.06004433844705,80.248343532259,Ice Cream Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,gabbana.life,13.060752800963758,80.25076801556713,Men's Store
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Amadora Gourmet Ice Cream,13.061030955932136,80.24945912966069,Ice Cream Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Golden Dragon,13.058382724198397,80.24770818511396,Chinese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Moti Mahal Deluxe,13.060812702717618,80.24549155680413,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Tuscana Pizzeria,13.061523888194492,80.24980596401858,Italian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Anise,13.05841655626345,80.24732667079513,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Sigree Global Grill,13.053159718744602,80.2483232908972,BBQ Joint
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Nasi And Mee,13.060795839982353,80.24983283193629,Asian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Palmgrove Hotel,13.05316038609115,80.24788372942271,Hotel
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Southern Spice,13.058289708903398,80.24750236716494,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Mövenpick,13.060447482903626,80.24738585159183,Dessert Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Taj Coromandel 6th Floor Lounge,13.058187335408087,80.24764812066904,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Sree Mithai Sweets,13.0543563612042,80.24989140747245,Bengali Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Prego at Taj Coromandel,13.058659311123774,80.24589483095815,Italian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Cream & Fudge,13.060964072847362,80.25152140884268,Ice Cream Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Aqua,13.053009789283996,80.25002515534555,Pool
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Basil - With a Twist,13.049632370784241,80.24220962550794,Modern European Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,The Madras Kafe,13.055178010439942,80.24956061281152,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Hotel Crescent,13.064423527176064,80.24343463037023,Multicuisine Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Chat On Chinese,13.055375486288638,80.24950482586954,Asian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Calcutta Pan Shop,13.06202846541986,80.24560403503529,Convenience Store
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Cascade Restaurant,13.060091038915441,80.24821090807244,Chinese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Dahlia,13.062417792763798,80.24528824958001,Japanese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,SDAT Tennis Stadium - Stadium,13.056190211951971,80.23912635734732,Tennis Stadium
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Chipstead,13.058388889053848,80.24775473482983,Lounge
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Mamagoto,13.0608,80.250742,Japanese Curry Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Coffee Day Lounge,13.060966507788217,80.251422625047,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Haji Ali Juice Centre,13.048414387127732,80.24579681986057,Ice Cream Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Star Rock,13.053180478128837,80.24819842106704,Nightclub
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Pasta Avenue Bistro,13.059827744193042,80.25278254642443,Bistro
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Opal Inn,13.056189934038736,80.24885303255638,Chinese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Domino's Pizza,13.05295850330225,80.24658378349868,Pizza Place
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Dessert Studio,13.060424311181144,80.25045494226832,Dessert Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Tibbs Frankie,13.060380750530802,80.25430035491368,Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Khansama,13.060644447650244,80.24996218982866,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,The Square,13.060838183056061,80.250148897288,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,601,13.053136992524127,80.24981473107475,Coffee Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Avenue 195,13.059882562583775,80.2521509689258,Buffet
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,"Menaka, Hotel Palmgroove, Chennai",13.052833585986008,80.2492489187691,South Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Zaitoon,13.059728080685218,80.2519687880365,Middle Eastern Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Cafe Coffee Day,13.055198423209518,80.24947079569363,Coffee Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Papa John's Pizza,13.057278785516273,80.24846395064166,Pizza Place
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Twilight Takeout,13.054505572703157,80.23915822579518,Asian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Palimar,13.052770073174909,80.25063734164301,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Hoppipola,13.05314984362083,80.24831632646904,Lounge
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,The Lotus,13.053110026457704,80.249821532489,Thai Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,The Park,13.053109535668314,80.25012541155624,Hotel
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Gusto,13.06035685345492,80.24544833524538,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Anjappar Chettinad Restaurant,13.055980380274443,80.24847889386132,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,"Ballroom, Taj Coromandel",13.058274481285652,80.24758278132963,Hookah Bar
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Jakobs Kitchen,13.060655086569026,80.24845421838569,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Apoorva Sangeetha,13.063903633822777,80.24354758362048,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Krishnavillasam,13.063540117365472,80.24784621422533,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Valluvar kottam,13.055351984709906,80.2445912962423,Park
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Sigree,13.065767410925583,80.24227116313695,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Hotel Raaj Bhavan,13.056081720465473,80.24791492244957,Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Delhi Highway,13.061211731112083,80.24995022560007,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Dindigul Thalappakatti,13.053834207903694,80.25012796104217,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Terrace Café & Grill,13.060666227025658,80.25054038986191,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Goa Portuguesa,13.06075856722829,80.25091502349115,Portuguese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Cafe Coffee Day,13.060384391469144,80.25323444812761,Café
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Starbucks,13.060873277565216,80.25123257079393,Coffee Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Elevate-Lounge,13.051655550747869,80.24068919843833,Bar
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Landmark,13.055333305556626,80.24459590304832,Bookstore
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Velu Military Hotel,13.062830250364438,80.24358609609331,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Southern Spice,13.058325441420122,80.24732049000859,South Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Four Frames Preview Theatre,13.05475699490444,80.23958126391722,Movie Theater
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,B Side,13.056956030352291,80.25387174725013,Pub
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Hotel Ranjit,13.056252716796203,80.24875434430707,Indian Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Shanghai Annachi,13.0600086967251,80.24756644648689,Chinese Restaurant
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Café Coffee Day,13.065692473891032,80.24353708924815,Coffee Shop
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,The Leather Bar,13.053160764278124,80.25019087084235,Bar
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Pasha,13.053300569335045,80.25029613650436,Nightclub
"Nungambakkam,Nungambakkam High Road",13.05740295,80.24567695,Crescent Park Hotel,13.06446731409003,80.24347929576355,Asian Restaurant
